173;Victoria;Victoria eTouring 8.8;H;Ville et chemin;Y;N/A;N/A;N/A;NULL;2019-2020;1677.11;239587;0;inactif;01-04-20 15:29;01-04-20 15:29
174;Victoria;Victoria eTouring 8.9;F;Ville et chemin;Y;N/A;N/A;N/A;M;2019-2020;1850.66;26438;0;actif;14-06-21 14:02;14-06-21 14:02
175;Victoria;Victoria eTouring 8.9;M;Ville et chemin;Y;N/A;N/A;N/A;M,L;2019-2020;1850.66;26438;0;actif;07-02-22 19:03;07-02-22 19:03
176;Victoria;Victoria eTouring 8.9;H;Ville et chemin;Y;N/A;N/A;N/A;NULL;2019-2020;1850.66;26438;0;inactif;01-04-20 15:29;01-04-20 15:29
177;other;Geebee;M;Tout chemin;Y;N/A;N/A;N/A;NULL;2019-2020;2905;3140;0;actif;04-03-20 15:04;04-03-20 15:04
178;Conway;ems 240;H;VTT;Y;N/A;N/A;N/A;M,L;2019-2020;1327;1818;0;actif;08-02-22 09:42;08-02-22 09:42
179;Conway;Cairon C 827;M;Tout chemin;Y;N/A;N/A;N/A;NULL;2019-2020;2314;3305;0;actif;02-04-20 19:30;02-04-20 19:30
180;Conway;Cairon S 727;H;VTT;Y;N/A;N/A;N/A;;2019-2020;2025;2892;0;actif;05-01-21 12:20;05-01-21 12:20
181;Conway;WME 929;H;VTT;N;N/A;N/A;SRAM, SX Eagle, 12 vitesses;S,M,L;2019-2020;2579;3;0;actif;17-05-21 21:37;17-05-21 21:37
182;Bzen;Brussels;F;Ville;Y;N/A;N/A;N/A;S,M,L;2019-2020;1850;2223;0;actif;31-05-21 09:00;31-05-21 09:00
184;Kayza;Tanana Dry 6;F;Ville et chemin;Y;N/A;N/A;N/A;S,M,L;2019-2020;1560;2148;0;actif;04-06-21 10:12;04-06-21 10:12
185;Conway;E urban;H;Ville;Y;Bosch, Performance CX, Génération 3, 75 Nm;Bosch,PowerPack 500Wh, Amovible;Shimano XT 11 vitesses;M,L;2019-2020;1450;2231;0;actif;08-02-22 09:43;08-02-22 09:43
186;Kayza;Tanana Dry 5;F;Ville et chemin;Y;Bosch, Performance, Génération 3, 63 Nm;Bosch,PowerPack 500Wh, Amovible;8 vitesses;S,M;2019-2020;1577;2148;0;actif;07-02-22 19:04;07-02-22 19:04
187;Conway;eWME 329;H;VTT;Y;N/A;N/A;N/A;M,L;2019-2020;2488;3554;0;actif;16-08-21 10:34;16-08-21 10:34
188;Kayza;Talik Dry 6;H;Ville et chemin;Y;N/A;N/A;N/A;NULL;2019-2020;1560;2149;0;actif;10-06-20 13:45;10-06-20 13:45
189;Conway;Cairon C 329;H;Tout chemin;Y;N/A;N/A;N/A;NULL;2019-2020;1620.8;2314;0;inactif;17-02-21 18:44;17-02-21 18:44
